Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,average_cost_per_day_total,average_cost_per_day_payer,average_cost_per_day_oop
2021.0,TRUEPLUS INSULIN SYRINGE,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",65.0,2971.0,1012.86,327.56,685.3,0.3409155166610569,0.11025244025580613,0.23066307640525074
2021.0,TRUEPLUS KETONE,Brand,Diagnostic Agents,"Diagnostic Agents, Misc, NEC",119.0,4671.0,646.02,89.98,556.04,0.13830443159922928,0.019263540997645046,0.11904089060158424
2021.0,TRUEPLUS PEN NEEDLES,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,79.0,3562.0,1458.48,737.65,720.83,0.4094553621560921,0.2070887142055025,0.20236664795058956
2021.0,TRUEPLUS STERILE LANCETS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,1147.0,54873.0,2891.07,1108.12,1782.95,0.052686567164179104,0.020194266761430938,0.03249230040274816
2021.0,TRULANCE,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",654.0,23992.0,296551.17,231071.02,65480.15,12.360418889629877,9.63116955651884,2.7292493331110372
2021.0,TRULICITY,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",56727.0,2219230.0,49460625.82,45253355.32,4207270.5,22.28729145694678,20.391467004321317,1.8958244526254602
2021.0,TRUMENBA,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",49.0,134.0,5335.42,5335.42,0.0,39.816567164179105,39.816567164179105,0.0
2021.0,TRUSTEEL INFUSION SET,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",14.0,1260.0,3063.8,1769.96,1293.84,2.4315873015873017,1.4047301587301588,1.0268571428571427
2021.0,TRUVADA,Brand,Anti-Infective Agents,"Antivirals, NEC",323.0,13408.0,599578.16,566719.49,32858.67,44.7179415274463,42.26726506563246,2.4506764618138424
2021.0,TUDORZA PRESSAIR,Brand,Autonomic Drugs,"Anticholinergic, NEC",99.0,3420.0,48428.93,40270.35,8158.58,14.160505847953216,11.774956140350877,2.385549707602339
2021.0,TUKYSA,Brand,Antineoplastic Agents,Molecular Targeted Therapy,27.0,810.0,515505.78,508905.78,6600.0,636.4268888888889,628.2787407407408,8.148148148148149
2021.0,TURALIO,Brand,Antineoplastic Agents,Molecular Targeted Therapy,14.0,420.0,163193.99,163193.99,0.0,388.55711904761904,388.55711904761904,0.0
2021.0,TUSSIN,Generic,Respiratory Tract Agents,"Expectorants/Cold Comb, NEC",37.0,304.0,143.9,38.28,105.62,0.4733552631578948,0.12592105263157896,0.3474342105263158
2021.0,TUTTI FRUTTI FLAVOR,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",13.0,390.0,1172.84,572.84,600.0,3.007282051282051,1.468820512820513,1.5384615384615385
2021.0,TWINRIX,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",125.0,426.0,10772.89,10772.89,0.0,25.288474178403753,25.288474178403753,0.0
2021.0,TWIRLA,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",106.0,4434.0,21594.61,21594.61,0.0,4.870232295895354,4.870232295895354,0.0
2021.0,TYDEMY,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",57.0,3045.0,14049.29,14049.29,0.0,4.613888341543515,4.613888341543515,0.0
2021.0,TYMLOS,Brand,NaN,"Misc Therapeutic Agents, NEC",623.0,19848.0,1349304.42,1283019.98,66284.44,67.98188331318016,64.6422803305119,3.339602982668279
2021.0,TYPHIM VI,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",60.0,99.0,3952.26,3952.26,0.0,39.92181818181818,39.92181818181818,0.0
2021.0,TYSABRI,Brand,NaN,Biological Response Modifiers,38.0,1064.0,288803.5,285490.5,3313.0,271.43186090225566,268.31813909774434,3.113721804511278
2021.0,TYVASO,Brand,Cardiovascular Agents,"Vasodilating Agents, NEC",51.0,1442.0,1005226.47,1000333.93,4892.54,697.1057350901525,693.7128502080444,3.392884882108183
2021.0,UBIQUINOL,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",39.0,1090.0,27230.32,24425.32,2805.0,24.98194495412844,22.408550458715595,2.573394495412844
2021.0,UBRELVY,Brand,Central Nervous System,"CNS Agents, Misc.",2199.0,50701.0,1245203.45,1037936.74,207266.71,24.559741425218437,20.471721267825092,4.088020157393345
2021.0,UCERIS,Brand,"Eye, Ear, Nose Throat","Antiinflam Agents EENT, NEC",12.0,720.0,21801.68,21286.68,515.0,30.28011111111111,29.564833333333333,0.7152777777777778
2021.0,UCERIS,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",142.0,4125.0,88406.47,71466.82,16939.65,21.431871515151517,17.325289696969698,4.1065818181818186
2021.0,UDENYCA,Brand,Blood Form/Coagul Agents,"Hematopoietic Agents, NEC",468.0,10850.0,2957300.01,2927532.04,29767.97,272.56221290322577,269.8186211981567,2.7435917050691248
2021.0,ULORIC,Brand,NaN,"Antigout Agents, NEC",70.0,3270.0,25072.69,15175.91,9896.78,7.667489296636085,4.640951070336391,3.0265382262996945
2021.0,ULTICARE,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",349.0,15138.0,6329.78,3438.39,2891.39,0.41813845950587925,0.2271363456202933,0.19100211388558594
2021.0,ULTICARE ALCOHOL SWABS,Brand,Skin & Mucous Membrane,S/MM Soaps/Cleanser/Antiseptic,52.0,2759.0,264.0,4.57,259.43,0.09568684305907937,0.0016563972453787605,0.09403044581370062
2021.0,ULTICARE PEN NEEDLES,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,310.0,16666.0,15636.46,9574.42,6062.04,0.9382251290051602,0.5744881795271811,0.36373694947797913
2021.0,ULTICARE TUBERCULIN SAFETY SYRINGE,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",15.0,696.0,54.13,13.02,41.11,0.07777298850574713,0.018706896551724136,0.05906609195402299
2021.0,ULTRAVATE,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,16.0,435.0,8915.72,6175.72,2740.0,20.49590804597701,14.197057471264369,6.2988505747126435
2021.0,UNIFINE PENTIPS,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",268.0,11980.0,5968.41,3065.19,2903.22,0.49819782971619364,0.25585893155258765,0.242338898163606
2021.0,UNIFINE PENTIPS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,163.0,8791.0,3786.63,1032.06,2754.57,0.4307393925605733,0.11739961324081447,0.31333977931975887
2021.0,UNIFINE PENTIPS PEN NEEDLES,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,315.0,15096.0,6879.98,2842.18,4037.8,0.45574854266030734,0.18827371489136194,0.26747482776894543
2021.0,UNIFINE PENTIPS PLUS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,229.0,11944.0,4445.92,1568.02,2877.9,0.3722304085733423,0.13128097789685197,0.2409494306764903
2021.0,UNILET GP ULTRALITE,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,83.0,4295.0,189.84,110.65,79.19,0.044200232828870784,0.025762514551804425,0.018437718277066355
2021.0,UNILET LANCETS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,63.0,2666.0,40.67,27.97,12.7,0.015255063765941487,0.010491372843210802,0.004763690922730683
2021.0,UNITHROID,Generic,Hormones & Synthetic Subst,"Thy/Antithy, Thyroid/Hormones",915.0,55093.0,23868.0,6539.58,17328.42,0.4332310819886374,0.11870074238106475,0.3145303396075726
2021.0,Unknown,Brand,NaN,Unknown,11014.0,543151.0,623286.8,461304.5,161982.3,1.1475387139119693,0.8493117015341959,0.2982270123777734
2021.0,Unknown,Generic,NaN,Unknown,11460.0,441610.0,1128816.26,1049616.2,79200.06,2.5561383573741536,2.376794456647268,0.17934390072688572
2021.0,Unknown,NaN,NaN,Unknown,234.0,10673.0,2853.15,1248.79,1604.36,0.2673240888222618,0.11700459102407945,0.15031949779818232
2021.0,UPTRAVI,Brand,Cardiovascular Agents,"Vasodilating Agents, NEC",123.0,3714.0,1950153.77,1938278.77,11875.0,525.0817905223479,521.8844291868605,3.1973613354873454
2021.0,UREA,Generic,Skin & Mucous Membrane,Emoll/Moist/Demul/Protect S/MM,742.0,20898.0,68541.19,49168.65,19372.54,3.2797966312565796,2.35279213321849,0.9270044980380898
2021.0,URIBEL,Generic,Anti-Infective Agents,"Urinary Anti-Infectives, NEC",12.0,312.0,1264.55,464.15,800.4,4.053044871794872,1.4876602564102563,2.565384615384615
2021.0,URO-MP,Generic,Anti-Infective Agents,"Urinary Anti-Infectives, NEC",35.0,1147.0,5130.46,4203.03,927.43,4.4729380993897125,3.6643679163033998,0.8085701830863121
2021.0,UROXATRAL,Brand,NaN,"Misc Therapeutic Agents, NEC",18.0,840.0,14234.1,11341.82,2892.28,16.945357142857144,13.502166666666666,3.4431904761904764
2021.0,URSODIOL,Brand,Gastrointestinal Drugs,"Cholelitholytic Agents, NEC",27.0,810.0,1424.31,857.84,566.47,1.7584074074074074,1.0590617283950619,0.6993456790123457
2021.0,URSODIOL,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",12.0,363.0,7273.17,6136.0,1137.17,20.036280991735538,16.903581267217632,3.1326997245179067
2021.0,URSODIOL,Generic,Gastrointestinal Drugs,"Cholelitholytic Agents, NEC",4354.0,221638.0,1055228.25,870852.99,184375.26,4.7610439094379124,3.9291682382984865,0.8318756711394256
2021.0,V-GO 20,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",46.0,1980.0,21087.61,18017.61,3070.0,10.650308080808081,9.09980303030303,1.5505050505050506
2021.0,V-GO 30,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",36.0,1680.0,14956.4,13541.4,1415.0,8.902619047619048,8.060357142857143,0.8422619047619048
2021.0,V-GO 40,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",28.0,840.0,8398.92,7723.92,675.0,9.998714285714286,9.195142857142857,0.8035714285714286
2021.0,VAGIFEM,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",172.0,9016.0,32049.6,13594.9,18454.7,3.5547471162377993,1.5078637976929903,2.0468833185448094
2021.0,VALACYCLOVIR HCL,Brand,Anti-Infective Agents,"Antivirals, NEC",15.0,210.0,348.68,238.3,110.38,1.6603809523809525,1.1347619047619049,0.5256190476190477
2021.0,VALACYCLOVIR HCL,Generic,Anti-Infective Agents,"Antivirals, NEC",89618.0,2260380.0,1748245.76,425550.3,1322695.46,0.7734300250400375,0.188264937753829,0.5851650872862085
2021.0,VALCHLOR,Brand,Antineoplastic Agents,Chemotherapy,21.0,630.0,103955.04,96954.22,7000.82,165.00799999999998,153.8955873015873,11.112412698412697
2021.0,VALCYTE,Brand,Anti-Infective Agents,"Antivirals, NEC",11.0,364.0,26018.73,24843.73,1175.0,71.48002747252747,68.2520054945055,3.228021978021978
2021.0,VALGANCICLOVIR HYDROCHLORIDE,Generic,Anti-Infective Agents,"Antivirals, NEC",495.0,17559.0,417925.94,403000.46,14925.48,23.801238111509768,22.9512193177288,0.850018793780967
2021.0,VALIUM,Brand,Central Nervous System,"ASH, Benzodiazepines",54.0,1858.0,23946.9,18917.53,5029.37,12.888536060279872,10.181663078579117,2.7068729817007533
2021.0,VALPROIC ACID,Generic,Central Nervous System,"Anticonvulsants, Misc",921.0,35002.0,37515.0,18738.32,18776.68,1.0717958973772928,0.5353499800011428,0.53644591737615
2021.0,VALSARTAN,Generic,Cardiovascular Agents,"Cardiac Drugs, NEC",18213.0,1052653.0,618125.61,206331.5,411794.11,0.5872073798298204,0.1960109361774488,0.39119644365237166
2021.0,VALSARTAN/HYDROCHLOROTHIAZIDE,Generic,Cardiovascular Agents,"Cardiac Drugs, NEC",6131.0,376962.0,317245.1,136025.75,181219.35,0.8415837670640541,0.360847379842,0.48073638722205425
2021.0,VALTOCO,Brand,Central Nervous System,"ASH, Benzodiazepines",288.0,3091.0,152070.42,127728.5,24341.92,49.19780653510191,41.32271109673245,7.875095438369459
2021.0,VALTREX,Brand,Anti-Infective Agents,"Antivirals, NEC",217.0,6913.0,85878.61,57563.78,28314.83,12.422770143208448,8.326888470996673,4.0958816722117755
2021.0,VANCOMYCIN HCL,Brand,Anti-Infective Agents,"Antibiotics, Misc",55.0,671.0,21258.22,16645.01,4613.21,31.68140089418778,24.806274217585692,6.875126676602086
2021.0,VANCOMYCIN HCL,Generic,Anti-Infective Agents,"Antibiotics, Misc",1377.0,24812.0,330708.89,280547.3,50161.59,13.328586571014027,11.306920038690956,2.0216665323230694
2021.0,VANDAZOLE,Generic,Skin & Mucous Membrane,"Antiinf S/MM, Antiinf Loc Misc",103.0,1064.0,7428.08,4740.73,2687.35,6.981278195488722,4.455573308270676,2.525704887218045
2021.0,VARDENAFIL HCL,Generic,Cardiovascular Agents,Phosphodiesterase Inhibitors,49.0,1384.0,5720.25,2124.02,3596.23,4.133128612716763,1.5346965317919075,2.5984320809248556
2021.0,VARDENAFIL HYDROCHLORIDE,Generic,Cardiovascular Agents,Phosphodiesterase Inhibitors,1330.0,36173.0,131895.15,70113.74,61781.41,3.6462319962402896,1.9382893318220773,1.7079426644182125
2021.0,VARENICLINE,Brand,Autonomic Drugs,"Autonomic, Nicotine Preps",334.0,11904.0,160086.26,160086.26,0.0,13.448106518817205,13.448106518817205,0.0
2021.0,VARENICLINE,Generic,Autonomic Drugs,"Autonomic, Nicotine Preps",106.0,3042.0,38832.35,38832.35,0.0,12.765401051939513,12.765401051939513,0.0
2021.0,VARISOFT INFUSION SET,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",19.0,1700.0,7731.35,5913.7,1817.65,4.547852941176471,3.478647058823529,1.0692058823529413
2021.0,VARIVAX,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",796.0,1182.0,79343.95,79343.95,0.0,67.12686125211506,67.12686125211506,0.0
2021.0,VASCEPA,Brand,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",1214.0,52118.0,467223.05,381313.14,85909.91,8.96471564526651,7.316342530411759,1.6483731148547527
2021.0,VELETRI,Brand,Cardiovascular Agents,"Vasodilating Agents, NEC",30.0,859.0,118585.93,118235.93,350.0,138.05114086146682,137.64369033760187,0.4074505238649593
2021.0,VELIVET,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",969.0,63837.0,52580.56,52580.56,0.0,0.8236690320660431,0.8236690320660431,0.0
2021.0,VELPHORO,Brand,"Electrolytic, Caloric, Water","Phosphorus Removing Agents,NEC",113.0,4598.0,270754.29,260695.64,10058.65,58.88523053501522,56.69761635493693,2.187614180078295
2021.0,VELTASSA,Brand,"Electrolytic, Caloric, Water","Potassium Removing Resins, NEC",196.0,7385.0,209943.91,187697.7,22246.21,28.42842383209208,25.416073121191605,3.0123507109004737
2021.0,VEMLIDY,Brand,Anti-Infective Agents,"Antivirals, NEC",3354.0,137402.0,4672395.54,4373688.03,298707.51,34.00529497387229,31.831327273256576,2.1739677006157114
2021.0,VENCLEXTA,Brand,Antineoplastic Agents,Molecular Targeted Therapy,369.0,10689.0,4419329.79,4418879.79,450.0,413.4465141734493,413.4044148189728,0.042099354476564696
2021.0,VENCLEXTA STARTER PACK,Brand,Antineoplastic Agents,Molecular Targeted Therapy,12.0,338.0,33586.29,33586.29,0.0,99.36772189349112,99.36772189349112,0.0
2021.0,VENLAFAXINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",93365.0,4488971.0,1796383.56,606973.44,1189410.12,0.400177136363768,0.13521438209335723,0.26496275427041077
2021.0,VENTOLIN HFA,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",8120.0,202472.0,454349.28,253307.57,201041.71,2.244010431071951,1.2510745683353748,0.9929358627365759
2021.0,VENTOLIN HFA,Generic,Autonomic Drugs,"Sympathomimetic Agents, NEC",44.0,1018.0,2718.82,953.97,1764.85,2.6707465618860513,0.9371021611001965,1.7336444007858545
2021.0,VERAPAMIL HCL,Brand,Cardiovascular Agents,"Cardiac, Calcium Channel",397.0,19502.0,114919.28,101957.05,12962.23,5.8926920315865035,5.228030458414522,0.6646615731719824
2021.0,VERAPAMIL HCL,Generic,Cardiovascular Agents,"Cardiac, Calcium Channel",10834.0,622788.0,573249.15,322421.07,250828.08,0.9204563190042198,0.5177059769937764,0.40275034201044335
2021.0,VERZENIO,Brand,Antineoplastic Agents,Molecular Targeted Therapy,393.0,11018.0,5014708.47,4981836.23,32872.24,455.13781720820475,452.15431385006355,2.983503358141223
2021.0,VESICARE,Brand,Smooth Muscle Relaxants,"Muscle Rel,Smooth-Genitour NEC",36.0,2340.0,24661.72,18849.24,5812.48,10.539196581196581,8.05523076923077,2.483965811965812
2021.0,VESTURA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",285.0,21307.0,18022.78,18022.78,0.0,0.8458619233115877,0.8458619233115877,0.0
2021.0,VIAGRA,Brand,Cardiovascular Agents,Phosphodiesterase Inhibitors,37.0,1043.0,9391.3,7099.45,2291.85,9.00412272291467,6.806759348034515,2.1973633748801533
2021.0,VIBERZI,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",344.0,11789.0,400989.24,362114.58,38874.66,34.013846806344894,30.716310119603023,3.2975366867418785
2021.0,VIBRAMYCIN CALCIUM,Brand,Anti-Infective Agents,"Antibiot, Tetracyclines",239.0,2223.0,16423.93,8801.46,7622.47,7.3881826360773735,3.9592712550607283,3.4289113810166443
2021.0,VICTOZA,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",3808.0,178987.0,4846240.12,4585589.56,260650.56,27.075933559420516,25.619679418058293,1.4562541413622219
2021.0,VIENVA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",8077.0,498594.0,226807.87,226785.84,22.03,0.4548949044713735,0.45485072022527345,4.41842461000333e-05
2021.0,VIGABATRIN,Generic,Central Nervous System,"Anticonvulsants, Misc",46.0,1411.0,395890.68,394155.68,1735.0,280.57454287739193,279.3449184975195,1.229624379872431
2021.0,VIGADRONE,Generic,Central Nervous System,"Anticonvulsants, Misc",33.0,990.0,242424.3,235501.87,6922.43,244.8730303030303,237.88067676767676,6.992353535353535
2021.0,VIIBRYD,Brand,Central Nervous System,"Psychother, Antidepressants",4068.0,159407.0,1247001.03,867470.49,379530.54,7.822749502844919,5.441859454101764,2.3808900487431544
2021.0,VIIBRYD STARTER PACK,Brand,Central Nervous System,"Psychother, Antidepressants",25.0,748.0,5686.3,3505.49,2180.81,7.602005347593583,4.686483957219251,2.9155213903743316
2021.0,VIMPAT,Brand,Central Nervous System,"Anticonvulsants, Misc",3139.0,116817.0,3114355.8,2810658.02,303697.78,26.660124810601197,24.06035097631338,2.599773834287818
2021.0,VIOKACE,Brand,Gastrointestinal Drugs,"Digestants & Comb, NEC",54.0,2146.0,119569.4,114898.9,4670.5,55.71733457595526,53.54095992544268,2.1763746505125816
2021.0,VIORELE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",2275.0,142287.0,79114.02,79054.02,60.0,0.5560172046638133,0.5555955217272134,0.0004216829365999705
2021.0,VIREAD,Brand,Anti-Infective Agents,"Antivirals, NEC",67.0,3070.0,91411.91,85840.59,5571.32,29.7758664495114,27.961104234527685,1.8147622149837133
2021.0,VIRT-CAPS,Generic,Vitamins & Comb,"Multivit Prep, Multivit Plain",23.0,1470.0,352.62,64.44,288.18,0.23987755102040817,0.04383673469387755,0.19604081632653061
2021.0,VIRT-PHOS 250 NEUTRAL,Generic,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Saline",64.0,2162.0,2119.42,893.27,1226.15,0.9803052728954672,0.41316836262719703,0.5671369102682702
2021.0,VIRTUSSIN A/C,Generic,Respiratory Tract Agents,"Cough/Cough/Cold Comb, NEC",1197.0,11936.0,9754.27,1395.22,8359.05,0.8172143096514746,0.11689175603217158,0.7003225536193028
2021.0,VISCO-3,Brand,NaN,"Misc Therapeutic Agents, NEC",25.0,624.0,33022.5,24245.32,8777.18,52.92067307692308,38.85467948717949,14.06599358974359
2021.0,VITAFOL GUMMIES,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",24.0,900.0,1859.08,1389.08,470.0,2.065644444444444,1.5434222222222223,0.5222222222222223
2021.0,VITAFOL ULTRA,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",22.0,900.0,2535.37,1965.37,570.0,2.8170777777777776,2.1837444444444443,0.6333333333333333
2021.0,VITAL AF 1.2 CAL,Brand,"Electrolytic, Caloric, Water",Caloric/Nutrition/Dietary Misc,13.0,283.0,2543.89,2543.89,0.0,8.989010600706713,8.989010600706713,0.0
2021.0,VITAMEDMD ONE RX,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",72.0,2880.0,7105.86,6215.86,890.0,2.4673125,2.158284722222222,0.3090277777777778
2021.0,VITAMEDMD REDICHEW RX,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",21.0,630.0,1465.87,962.47,503.4,2.3267777777777776,1.5277301587301588,0.799047619047619
2021.0,"VITAMIN A, D, C AND SODIUM FLUORIDE",Generic,Vitamins & Comb,"Multivit Prep,Multivit Fluorid",70.0,2780.0,996.71,720.96,275.75,0.3585287769784173,0.2593381294964029,0.0991906474820144
2021.0,VITAMIN B1,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",35.0,1836.0,69.72,4.92,64.8,0.03797385620915033,0.002679738562091503,0.03529411764705882
2021.0,VITAMIN B6,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",138.0,6699.0,271.48,1.6,269.88,0.04052545155993432,0.000238841618151963,0.040286609941782354
2021.0,VITAMIN B12,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",34.0,2580.0,114.98,7.72,107.26,0.04456589147286822,0.0029922480620155037,0.04157364341085271
2021.0,VITAMIN D,Generic,Vitamins & Comb,"Vitamin D, NEC",43089.0,2409472.0,116106.57,5388.97,110717.6,0.04818755727395878,0.00223657714221207,0.045950980131746706
2021.0,VITAMIN D2,Generic,Vitamins & Comb,"Vitamin D, NEC",4751.0,233439.0,12230.55,907.97,11322.58,0.052392916350738304,0.0038895385946649875,0.04850337775607332
2021.0,VITAMIN D3,Generic,Vitamins & Comb,"Vitamin D, NEC",2398.0,159433.0,6094.33,1391.24,4703.09,0.03822502242321226,0.008726173376904406,0.029498849046307854
2021.0,"VITAMINS A, C, D AND FLUORIDE",Generic,Vitamins & Comb,"Multivit Prep,Multivit Fluorid",12.0,360.0,153.95,83.95,70.0,0.42763888888888885,0.23319444444444445,0.19444444444444445
2021.0,VITAPEARL,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",650.0,22560.0,55072.33,43659.88,11412.45,2.4411493794326242,1.935278368794326,0.5058710106382979
2021.0,VITATRUE,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",13.0,510.0,1166.18,876.18,290.0,2.2866274509803923,1.718,0.5686274509803921
2021.0,VIVELLE-DOT (TWICE-WEEKLY),Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",278.0,12666.0,39218.81,18872.2,20346.61,3.0963848097268274,1.489988946786673,1.6063958629401547
2021.0,VIVITROL,Brand,Central Nervous System,"Opiate Antagonists, NEC",3398.0,95683.0,4594119.42,4371745.59,222373.83,48.01395671122352,45.689888381426165,2.3240683297973517
2021.0,VOLNEA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",944.0,59570.0,27098.27,27098.27,0.0,0.45489793520228305,0.45489793520228305,0.0
2021.0,VORICONAZOLE,Generic,Anti-Infective Agents,"Antibiot, Antifungals",199.0,4986.0,87806.94,81827.93,5979.01,17.610697954271963,16.411538307260326,1.1991596470116326
2021.0,VORTEX VALVED HOLDING CHAMBER,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",20.0,398.0,190.76,31.7,159.06,0.4792964824120603,0.07964824120603015,0.39964824120603015
2021.0,VOSEVI,Brand,Anti-Infective Agents,"Antivirals, NEC",18.0,504.0,427930.59,427085.59,845.0,849.068630952381,847.3920436507937,1.6765873015873016
2021.0,VOTRIENT,Brand,Antineoplastic Agents,Molecular Targeted Therapy,68.0,2037.0,675359.05,672124.0,3235.05,331.5459253804615,329.95778105056456,1.5881443298969073
2021.0,VRAYLAR,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",4550.0,159986.0,5119949.6,4504458.86,615490.74,32.002485217456524,28.15533146650332,3.8471537509532086
2021.0,VTOL LQ,Brand,Central Nervous System,"Analgesics/Antipyretics, NEC",14.0,420.0,22753.47,18532.59,4220.88,54.17492857142857,44.125214285714286,10.049714285714286
2021.0,VUITY,Brand,"Eye, Ear, Nose Throat","Miotics EENT, NEC",12.0,276.0,352.92,0.0,352.92,1.278695652173913,0.0,1.278695652173913
2021.0,VUMERITY,Brand,NaN,Biological Response Modifiers,355.0,10844.0,2696143.83,2623844.5,72299.33,248.63001014385836,241.96279048321654,6.6672196606418295
2021.0,VYEPTI,Brand,Central Nervous System,"CNS Agents, Misc.",25.0,1956.0,51034.04,44541.78,6492.26,26.091022494887525,22.77187116564417,3.319151329243354
2021.0,VYFEMLA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",98.0,6582.0,5635.11,5635.11,0.0,0.8561394712853235,0.8561394712853235,0.0
2021.0,VYNDAMAX,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",83.0,2610.0,1620746.35,1612702.36,8043.99,620.9756130268199,617.8936245210729,3.0819885057471264
2021.0,VYTORIN,Brand,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",44.0,1620.0,14537.26,10875.77,3661.49,8.973617283950617,6.713438271604939,2.260179012345679
2021.0,VYVANSE,Brand,Central Nervous System,"Stimulant, Amphetamine Type",43072.0,1314227.0,11335275.97,8074552.8,3260723.17,8.625051813727765,6.143955952814848,2.481095860912917
2021.0,VYZULTA,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",290.0,11855.0,68395.93,37712.05,30683.88,5.76937410375369,3.181109236609026,2.5882648671446646
2021.0,WAKIX,Brand,Central Nervous System,"Stimulant, Non-Amphetamine",127.0,3458.0,1166803.48,1147290.02,19513.46,337.4214806246385,331.7784904569115,5.642990167727009
2021.0,WALGREENS COMFORT ASSURED INSULIN SYRINGES,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",161.0,7325.0,2723.94,1043.11,1680.83,0.3718689419795222,0.14240409556313993,0.22946484641638223
2021.0,WARFARIN SODIUM,Generic,Blood Form/Coagul Agents,"Coag/Anticoag, Anticoagulants",15648.0,832922.0,272313.43,82748.85,189564.58,0.3269374923462221,0.09934765800399077,0.22758983434223132
2021.0,WATER FOR INJECTION,Generic,"Electrolytic, Caloric, Water","Electrolytic/Caloric/Water,NEC",51.0,1264.0,2318.17,930.85,1387.32,1.833995253164557,0.7364319620253165,1.0975632911392406
2021.0,WATER FOR INJECTION BACTERIOSTATIC,Brand,"Electrolytic, Caloric, Water","Electrolytic/Caloric/Water,NEC",17.0,169.0,974.56,127.04,847.52,5.766627218934911,0.751715976331361,5.01491124260355
2021.0,WATER FOR IRRIGATION,Generic,"Electrolytic, Caloric, Water","Electrolytic/Caloric/Water,NEC",41.0,1086.0,4934.33,4213.54,720.79,4.543581952117863,3.8798710865561694,0.6637108655616942
